cloudflare_id,filename,matched_sku,product_id
d213fe88-65e1-4814-d549-01f0b7cbae00,custom_apparel.jpeg,clings_transparent,77.0
069fd024-4097-4b06-99e5-9656ec5fb600,promo-group-2.png,,
0102573e-1ef9-4252-6bd6-0d9300d06b00,promo-group-1.png,,
2de59e99-69b3-4943-5291-b26c5e03ef00,promo-group-4.webp,,
0fb1e21b-a3ad-4b1a-dcda-431ff3d46a00,promo-group-3.webp,,
140ada96-a76d-4aba-d5a1-4bef7b3f8b00,x-frame-banners-13oz-matte-vinyl_2.jpg,xframe_13oz_matte,111.0
81d01ba0-c56e-4446-1a74-92f419067e00,x-frame-banners-13oz-matte-vinyl_1.jpg,xframe_13oz_matte,111.0
525df64c-a2f1-4bc2-8777-2c6088c45100,window-perforated-vinyl_2.webp,window_perforated_vinyl,206.0
c368936a-6e86-4215-40de-4d25cc97fb00,window-perforated-vinyl_1.jpg,window_perforated_vinyl,206.0
bd3e3239-f9f7-46bf-b29e-2503368a6c00,willowpack-roll-labels_1.webp,willow_labels,16930.0
a1e8beae-3768-443d-1934-7eba797fd000,wall-calendars-80lb-gloss-text_1.webp,digitalsheets-100lb-gloss-text,139.0
28750cd8-7d78-43cf-832c-0361c8628500,wall-calendars-100lb-gloss-text_2.webp,digitalsheets-100lb-gloss-text,139.0
38bbb570-dfd9-4c83-a679-20d06d488d00,wall-calendars-100lb-gloss-text_1.webp,digitalsheets-100lb-gloss-text,139.0
eefdf437-bed3-4468-f228-97e6f4ed0000,variable-printing-14pt_1.jpg,variableprinting_14pt,127.0
3e00fc51-da5c-4504-625c-9e4684da1b00,uncoated-rack-cards_1.png,calendars_100lb,64.0
54b0f83b-f27d-45bd-fa21-a85d0589f000,unaddressed-postcard_1.png,unaddressed-postcard,147.0
f721662d-f8f9-49a9-e78f-eb933a8ecd00,ultra-smooth-business-cards_1.webp,ultra-smooth-business-cards,15022.0
b5809a56-e2bb-4d9a-2343-65951050be00,tent-cards-14pt-matte-finish_4.webp,tentcards_14pt_matte_finish,4902.0
add341d4-ecf2-413c-88e6-8403af194400,tent-cards-14pt-matte-finish_3.webp,tentcards_14pt_matte_finish,4902.0
4caebfdf-6d58-4a3f-027f-b1e1f3860e00,tent-cards-14pt-matte-finish_2.webp,tentcards_14pt_matte_finish,4902.0
d5257674-5e45-48be-6a5a-07d53a080a00,tent-cards-14pt-matte-finish_1.webp,tentcards_14pt_matte_finish,4902.0
549290e9-8025-4430-1175-eab53ec64e00,tent-cards-14pt-matte-finish_1.jpg,tentcards_14pt_matte_finish,4902.0
aea25408-e3d1-4c91-8854-20a6c6b2b100,tear-cards-14pt-uv_1.jpg,tearcards-14pt+uv,129.0
86533fbd-8284-4a27-79ff-cc3afc226b00,tear-cards-14pt-matte-finish_1.png,tentcards_14pt_matte_finish,4902.0
bb3203dd-ad43-4387-32c8-f0caaa4c8e00,table-top-pull-up-banner-13-oz-matte-vinyl_1.png,table_top_pull-up_banners,7547.0
41b95048-9100-44ec-28f9-549d6f1a7400,table-runner_1.png,table_top_pull-up_banners,7547.0
ce28b598-515c-4b12-b725-7756cfa05500,table-covers-8-ft-table_2.png,table-covers-8-ft-table,14988.0
3a8268bf-f509-44f3-370e-00dfd6b74d00,table-covers-8-ft-table_1.png,table-covers-8-ft-table,14988.0
dbe8f182-3f69-48f2-1adb-7633879d9700,table-covers-6-ft-table_2.png,table-covers-6-ft-table,14987.0
cd99eaa3-d29a-4491-27d5-1e11ff99ed00,table-covers-6-ft-table_1.png,table-covers-6-ft-table,14987.0
b88a362a-fb86-4f6c-6a1c-998039a8f500,supply-boxes_1.jpg,supplyboxes_office,120.0
100fce98-2272-456a-5e3b-699113cd8e00,standard-rack-cards_1.png,,
84e997f3-c805-4084-0613-36d82c599200,stand-up-pouch_1.png,,
887ba93e-5783-49c5-4ac1-36ccfb880100,spot-uv-greeting-cards_1.png,spot_uv_greeting_cards,7551.0
89e64543-8366-46ea-ce1a-d071ac92a000,soft-touch-business-cards_1.png,soft_touch_business_cards,7567.0
e24fd527-ea23-40dc-cc12-246be5087600,social-distancing-floor-stickers_1.png,social-distancing-floor-stickers,14672.0
6e1b979f-025d-4d18-da2d-05c73f4ec100,security-envelopes-60lb-uncoated_1.webp,security_envelopes,4165.0
ff85b54f-3848-4953-2bed-a4ef34d46900,removable-wall-decals-7-mil_4.jpg,removable-wall_decals_7_mil,7555.0
e1e50fc1-aa8e-45a9-1c81-2f0081795d00,removable-wall-decals-7-mil_3.png,removable-wall_decals_7_mil,7555.0
c2a0e0f8-f04c-4943-b3b2-e56f8fc68f00,removable-wall-decals-7-mil_2.jpg,removable-wall_decals_7_mil,7555.0
2a41b602-0408-4715-6d5b-a001aa265e00,removable-wall-decals-7-mil_1.jpg,removable-wall_decals_7_mil,7555.0
c2850467-0051-4673-2906-1dfbd0897b00,quick-ship-coroplast-signs_5.png,,
ad380970-3c76-4c7f-413e-d190e1dc3900,quick-ship-coroplast-signs_4.png,,
db01299f-d597-467b-3e14-c13276547600,quick-ship-coroplast-signs_3.png,,
c4b6ef9f-2538-4437-6b8c-3d44ddff9100,quick-ship-coroplast-signs_2.png,,
93d2a5e6-fe99-4c49-92de-cd3fdedf8700,quick-ship-coroplast-signs_1.png,,
e13479be-444b-4c40-0579-6bf38d78f800,quick-ship-business-cards_1.png,ultra-smooth-business-cards,15022.0
baa9c8ee-47dc-4076-1945-f8915cbf9600,pull-up-banners-13oz-matte-vinyl-silverbase_1.png,pullupbanner_13oz_v2,15193.0
b0555943-58be-4abc-6174-9eb943075900,pull-up-banners-13oz-matte-vinyl-blackbase-31-5-x-78-75_4.png,,
8a31f66f-1920-4723-3d1e-4fd4c8a39f00,pull-up-banners-13oz-matte-vinyl-blackbase-31-5-x-78-75_3.jpg,,
ea5988ef-dc28-4f9e-41fa-993918f62d00,pull-up-banners-13oz-matte-vinyl-blackbase-31-5-x-78-75_2.png,,
a3d2f6fa-19e6-4e73-bdca-867928b67200,pull-up-banners-13oz-matte-vinyl-blackbase-31-5-x-78-75_1.png,,
9ae9ade7-8f73-4be6-683b-31c69c218600,profit-pak-samples_1.png,,
5eba008d-6470-478c-4b09-83f7f74a5200,presentation-folders-matte-laminated_1.png,presentation_folders_14pt_matte_lam,4137.0
a7b2e2b4-7b01-4bcf-d8de-921c59cb4e00,presentation-folders-14pt-uv-high-gloss_1.png,invitations-14pt-uv-high-gloss,15008.0
9bc5f03d-9e7e-4d0a-e5f4-b6cdcd998700,presentation-folders-14pt-metallic-foil_1.png,presentationfolders_14pt_matteaq,59.0
b3127783-4832-4fa4-f92f-bb98016d9400,presentation-folders-14pt-matte-finish_1.png,presentationfolders_14pt_matteaq,59.0
c1a87e4b-e105-44f3-f439-156215e53800,presentation-folders-14pt-aq_1.png,presentationfolders_14pt_aq,58.0
701bdaad-4ee9-4806-1d49-d92b96c67000,premium-wide-pull-up-banners-13-oz-matte-vinyl_1.png,premium_wide_pull_up_banners,7548.0
feb28379-4f53-4689-5cc6-3e378c7ca900,premium-pull-up-banners-13oz-matte-vinyl_1.png,premium_pullupbanner,202.0
e399a14d-16c7-450f-14fa-c5a98e289600,posters-80lb-enviro-uncoated_1.webp,digitalsheets-80lb-enviro-uncoated,142.0
e2a9a438-cb0b-44f3-5d32-0e1bd6117800,posters-100lb-uv-high-gloss_1.webp,posters_100lb_uv,67.0
125382a4-e37c-42fb-ed8f-300b29a27c00,posters-100lb-matte-finish_2.webp,posters_100lb_matteaq,66.0
25289d09-671c-4472-a3cd-0783973bc300,posters-100lb-matte-finish_1.webp,posters_100lb_matteaq,66.0
9ae3bd32-f2a1-4d8c-47e0-9d333bfe8f00,postcards-18pt-matte-silk-lamination_1.webp,businesscard_16pt_matte_silk_lamination,9.0
1e5c709d-c44d-4b82-6ecb-c4d1e9f5b300,postcards-18pt-gloss-lamination_1.webp,postcards_16pt_glosslam,25.0
dcc1cec5-55df-4c78-9e91-62bea2e15900,postcards-16pt-uv_1.webp,postcards_16pt_uv,33.0
b20fed02-b98d-4a9f-4652-407fc0fc1400,postcards-16pt-matte-finish_1.webp,postcards_10pt_matte_finish,4904.0
e8d41607-23d9-45ec-4a4a-57c633c2ac00,postcards-16pt-aq_1.webp,postcards_16pt_aq,32.0
1607ced8-0c45-43a9-2790-b13e94695b00,postcards-14pt-writable-uv-c1s_1.webp,businesscard_14pt_writable_uv_c1s,12.0
e62d3231-7a42-4616-4d55-3dc803409d00,postcards-14pt-writable-aq-c1s_1.webp,invitations-14pt-writable-aq-C1S,15006.0
511c7afc-9c66-4826-e342-dac92b73fc00,postcards-14pt-uv_1.webp,postcards14pt_uv,20.0
a822ca3d-f65e-41e6-a422-cd571629d500,postcards-14pt-matte-finish_1.webp,postcards_10pt_matte_finish,4904.0
0d69f118-83b2-4ee4-9d13-c6191c09f900,postcards-14pt-aq_1.webp,postcards14pt_aq,18.0
1b2d9eab-3a83-49c3-f704-b82ae8c55100,postcards-13pt-linen-uncoated_1.webp,tearcards-13pt+enviro-uncoated,132.0
1e0aa3be-c87a-4bcd-ea76-6857a0431c00,postcards-13pt-enviro-uncoated_1.webp,tearcards-13pt+enviro-uncoated,132.0
8f682113-5751-4f18-205d-6300ec26c700,postcards-10pt-matte-finish_1.webp,postcards_10pt_matte_finish,4904.0
e7dd8fa7-c250-45b5-3976-d122db933e00,postcards-10pt-aq_1.webp,postcards_10pt_aq,26.0
5638f768-818e-4c34-9cda-65d48e710200,postcard-enveloped-and-addressed-postage-included_1.png,postcard-enveloped-addressed-postage-included,150.0
c31a5807-1eb8-411d-f986-e2664b70a900,postcard-enveloped-and-addressed-postage-due_1.png,postcard-enveloped-addressed-postage-due,151.0
ddbbcf01-42a8-46b6-bdca-42c5d17f7800,postcard-addressed-postage-included_1.png,postcard-addressed-postage-included,148.0
4143bc51-32f7-439c-df00-bf66cab55600,postcard-addressed-postage-due_1.png,postcard-addressed-postage-due,149.0
d4c12bdf-4211-429d-ab6d-761c8fd76500,postcard-18pt-matte-lam-spot-uv_1.webp,postcard_16PT_matte_lam_spot_uv,163.0
d7a106f9-fa3e-4285-3586-ba4b9baf7500,poly-roll-labels_1.webp,poly_labels,7029.0
fe9252f6-a4ec-40d6-87c4-1e431560bd00,plastic-14pt_1.webp,plastic_14pt,75.0
7827d781-b3ea-4445-7066-62c1d4411800,pearl-paperl-invitations_1.png,pearl-paper-invitations,15010.0
36fd2b6b-3ca0-4e6d-21f4-1c5208d2ee00,pearl-paper-postcards_1.webp,pearl_paper_postcards,7543.0
a7d6a830-a751-4248-fe79-f8c906036400,pearl-paper-greeting-cards_2.webp,pearl_paper_greeting_cards,7552.0
d0c6fb86-7e33-48a0-0299-957ea5237200,pearl-paper-greeting-cards_1.webp,pearl_paper_greeting_cards,7552.0
08ac0896-7280-4043-0045-6ccf6738dc00,pearl-business-cards_1.webp,pearl-business-cards,7334.0
cd862046-4969-439b-231f-88a3a252ed00,paper-roll-labels_1.webp,paper_labels,7030.0
9b24c8e5-2901-480f-d775-f0269eac6b00,numbered-tickets-14pt_1.png,numberedtickets_14pt,117.0
5e3497f8-2acb-48e5-9a2c-b5a89715a900,notepads-60lb-uncoated-50-pages_1.webp,notepads_60lb_50pg,83.0
ccd643df-1151-4f63-876e-6b272f687e00,notepads-60lb-uncoated-25-pages_1.webp,notepads_60lb_25pg,82.0
cb463ecf-9b38-45ea-3232-bc7981a22c00,ncr-forms-20lb-uncoated_1.webp,,
77ae0db1-d7b8-45f0-8252-af6edce6a300,metallic-foil-postcards_2.webp,metallic_foil_postcards,7545.0
9b1b27cc-7f46-4f93-e160-4d3a7ae86100,metallic-foil-postcards_1.webp,metallic_foil_postcards,7545.0
00b4ddf0-4fd6-4b24-e4e0-bbd128a73600,metallic-foil-invitations_1.webp,metallic-foil-invitations,15011.0
4d33daa5-d439-4433-e6e3-9eaa44b65c00,metallic-foil-greeting-cards_4.webp,metallic_foil_greeting_cards,7550.0
5885dd33-cffd-476c-fbfd-b3932ffc9700,metallic-foil-greeting-cards_3.webp,metallic_foil_greeting_cards,7550.0
923b894a-0275-4b3b-a8b7-a9cab3094700,metallic-foil-greeting-cards_2.webp,metallic_foil_greeting_cards,7550.0
6a552bf6-d83d-4e87-3329-07200a8f8c00,metallic-foil-greeting-cards_1.webp,metallic_foil_greeting_cards,7550.0
972387c7-8ebe-4e3a-aacb-ae64ea52ec00,metallic-foil-business-cards_3.webp,pearl-business-cards,7334.0
b49ad0aa-2688-44b0-7342-7b48439de700,metallic-foil-business-cards_2.webp,pearl-business-cards,7334.0
2e1a8c28-be09-49f9-1fbc-4b4866bffa00,metallic-foil-business-cards_1.webp,pearl-business-cards,7334.0
01065d6e-f5de-4138-64be-ba59b123fb00,mesh-banner-8oz-polyester-mesh_2.webp,mesh_banners_8oz_polyester,7554.0
437a83f4-77fb-4d8d-0d4d-e57394ecef00,mesh-banner-8oz-polyester-mesh_1.webp,mesh_banners_8oz_polyester,7554.0
f89bdb8d-07b6-4d3b-45c0-01ef8afff500,matte-laminated-rack-cards_1.png,kraft-business-cards,7332.0
fa678661-6ea6-41e8-64e4-24b3bb4d5200,magnets-14pt_4.webp,magnets_14pt,62.0
79d9fcdc-25d5-491a-9cda-ee384b061500,magnets-14pt_3.webp,magnets_14pt,62.0
293d8e13-2442-452f-2655-6e292da84500,magnets-14pt_2.webp,magnets_14pt,62.0
70b76533-cca5-4335-009a-30d9bf8c4a00,magnets-14pt_1.webp,magnets_14pt,62.0
01200ab8-587e-4a4d-ff8e-740922373300,letterheads-60lb-uncoated_2.webp,letterheads_60lb,80.0
4342be75-8fd0-4f30-3d18-6d58ab24f600,letterheads-60lb-uncoated_1.webp,letterheads_60lb,80.0
282ab8dc-35eb-4a9c-7f4e-db2b91e90900,lay-flat-pouch_1.png,,
7d6491ce-722f-4a62-857e-4e18f789fe00,large-format-posters-8pt-c2s_1.webp,largeformatposters_8pt,105.0
2ede3365-bd03-4d08-b361-a82885549d00,kraft-paper-postcards_4.webp,kraft_paper_postcards,7544.0
2a0e636a-e2ff-4b8e-b1d1-a1a90180d600,kraft-paper-postcards_2.webp,kraft_paper_postcards,7544.0
d57e716e-ab69-490d-7fcc-b6e750470200,kraft-paper-postcards_1.webp,kraft_paper_postcards,7544.0
8ebce7a1-162f-40fc-069b-b7148a79ee00,kraft-paper-greeting-cards_3.webp,kraft_paper_greeting_cards,7553.0
7ad38c37-2391-4c12-e147-04f2f8c54e00,kraft-paper-greeting-cards_2.webp,kraft_paper_greeting_cards,7553.0
e173e973-104f-4b6c-5c72-b55a59682b00,kraft-paper-greeting-cards_1.webp,kraft_paper_greeting_cards,7553.0
a529a276-bdfa-4c04-8811-5969f6f28300,kraft-business-cards_3.webp,kraft-business-cards,7332.0
578f5137-5f92-48a7-b5c0-176e3ec7da00,kraft-business-cards_2.webp,kraft-business-cards,7332.0
5dafc985-1f9d-42e9-6719-bc6d3e39f700,kraft-business-cards_1.webp,kraft-business-cards,7332.0
fb1d47fa-a9f8-43d5-114e-0b58b0860000,invitations-18pt-kraft-paper_1.png,invitations-14pt-aq,15007.0
45b99450-ae15-4790-625a-863cd81c7c00,invitations-14pt-writable-aq-c1s_1.png,invitations-14pt-writable-aq-C1S,15006.0
d4f66f2f-dd12-41c8-0689-c9a5e039b600,invitations-14pt-uv-high-gloss_1.png,invitations-14pt-uv-high-gloss,15008.0
7a660aad-8e4e-4ae3-f206-3478fc89c200,invitations-14pt-matte-finish_1.png,invitations-14pt-matte-finish,15005.0
b8cc4c30-80eb-4367-4f95-8132c8efe200,invitations-14pt-aq_1.png,invitations-14pt-aq,15007.0
5b316fea-9098-48e5-f64b-ca30a406ec00,high-gloss-rack-cards_1.jpg,,
bab695f6-5edf-469b-d0b0-54a3436ad700,h-stand-for-signs_1.jpg,social-distancing-floor-stickers,14672.0
78986742-6d0c-4ef2-4fc7-e505af27fe00,greeting-cards-14pt-writable-uv-c1s_1.webp,greetingcards_14ptc1s_uv,52.0
3d178819-51de-45e8-6900-75a4d550d900,greeting-cards-14pt-writable-aq-c1s_1.webp,greetingcards_14ptc1s_uv,52.0
7238bf4d-40e5-42c6-fcc9-265223b0fb00,greeting-cards-14pt-uv-high-gloss_1.webp,invitations-14pt-uv-high-gloss,15008.0
938973ff-8221-48e6-3f17-387c25186300,greeting-cards-14pt-matte-finish_1.webp,greetingcards_14pt_matteaq,50.0
144f52e2-92cd-4082-7fcb-caef0efcb700,greeting-cards-14pt-aq_1.webp,greetingcards_14pt_aq,48.0
60c26b74-b4ff-4773-aa63-1a386d9d8000,greeting-cards-13pt-enviro-uncoated_1.webp,tearcards-13pt+enviro-uncoated,132.0
b7145b4f-5a3a-4fb7-b7da-88c13a290d00,glossy-adhesive-vinyl_1.jpg,glossy_adhesive_vinyl,4139.0
b1529575-2f23-4c70-2fda-2eb9a9067100,folded-business-cards-14pt-matte-finish_1.jpg,foldedbusinesscards-14pt+matte/satin-aq,125.0
9f12e415-253f-4319-65d2-bc5b8cce3e00,folded-business-cards-13pt-enviro-uncoated_1.jpg,foldedbusinesscards-13pt-enviro-uncoated,126.0
f14a5a1c-4f74-4baf-c91d-9c5c15ed0e00,folded-business-card-14pt-uv-high-gloss_1.jpg,foldedbusinesscards_14pt+uv(highgloss),124.0
621c7867-f2e2-4974-1082-636bb8148200,flyers-80lb-enviro-uncoated_1.webp,digitalsheets-80lb-enviro-uncoated,142.0
e7d14b8f-998f-45f0-46d8-e617a71cf300,flyers-70lb-linen-uncoated_1.jpg,flyers_70lb_linen,41.0
0808c2a0-2700-4f58-4914-03615a7c3700,flyers-100lb-uv-high-gloss_1.webp,flyers_100lb_gloss,37.0
e4b39bbf-9b8a-4d0b-7368-0711423b6600,flyers-100lb-matte-finish_1.png,flyers_100lb_matteaq,39.0
8d197dc4-3eef-41d8-4af2-c6d9a2b29b00,flyers-100lb-gloss-text_1.png,flyers_100lb_gloss,37.0
1fa9a06f-4c86-4282-6097-c5b1e2b95000,floor-graphics_1.png,floor-graphics,14676.0
f39272ea-b6c3-4676-27a3-4cf7ffb2e300,envelopes-60lb-uncoated_1.webp,envelopes_60lb,81.0
0f796450-1aac-489f-c5cd-0234f7312900,envelopes-60lb-self-adhesive_1.webp,envelopes_60lb_self_adhesive,5585.0
6097f7cf-22b6-4b29-e88f-3961eaf6de00,ear-cards-13pt-enviro-uncoated_1.jpg,tearcards-13pt+enviro-uncoated,132.0
25586144-8eea-4216-6973-226d57c18300,durable-postcards_1.webp,durable_postcards,7546.0
13f8c705-a13d-4475-774c-4daa4cbc2600,durable-business-cards_1.webp,durable-business-cards,7326.0
51ca647e-77be-457a-98f3-1f9dffcd0100,double-sided-pull-up-banners-13-oz-matte-vinyl_1.png,double_sided_pull_up_banners,7549.0
a6cbc4fe-9f97-475e-8bc5-91da167fac00,door-hangers-14pt-uv-high-gloss_1.webp,invitations-14pt-uv-high-gloss,15008.0
569f8ed4-a7ef-4629-ee2e-4bfc1fdb9400,door-hangers-14pt-matte-finish_1.webp,doorhangers_14pt_matteaq,71.0
fccdd354-9b87-4515-2bc5-e6a0ecf95900,door-hangers-14pt-aq_1.webp,doorhangers_14pt_aq,69.0
23e684a6-9784-4490-8982-80b57f5fd500,door-hangers-13pt-enviro-uncoated_1.png,tearcards-13pt+enviro-uncoated,132.0
eaaa4e3e-5576-48fb-3086-ab1a0e35b800,display-board-24pt_2.jpg,displayboard_24pt,107.0
f0a2f294-bbc4-4fc6-172b-9476f384a100,display-board-24pt_1.jpg,displayboard_24pt,107.0
3017ff0c-8f9a-44c9-ec21-14ebf0555a00,digital-sheets-80lb-enviro-uncoated_1.jpg,digitalsheets-80lb-enviro-uncoated,142.0
740bdb53-2340-4fd4-1a63-3e104a34e900,digital-sheets-14pt-matte-finish_1.jpg,invitations-14pt-matte-finish,15005.0
879ad1a1-ab99-463e-937f-17e0fd016100,digital-sheets-13pt-enviro-uncoated_1.jpg,digitalsheets-13pt-enviro-uncoated,138.0
ac422dbe-2a17-4b96-9c01-6bb3b513d200,digital-sheets-100lb-matte-finish_1.jpg,digitalsheets-100lb+matte-aq,141.0
